时间(s)	Roll(°)	Pitch(°)	Yaw(°)	Servo1	Servo2	Servo3	Servo4
70072	0.60	0.06	109.03	1184	1184	1184	1184
70072	0.60	0.06	109.03	1184	1184	1184	1184
70072	0.60	0.06	109.03	1184	1184	1184	1184
70072	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70073	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70074	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70075	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70076	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70077	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70078	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70079	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70080	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70081	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70082	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70083	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70084	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70085	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70086	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70087	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70088	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70089	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70090	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70091	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70092	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70093	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70094	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70095	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70096	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70097	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70098	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70099	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70100	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70101	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70102	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70103	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70104	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70105	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70106	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70107	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70108	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70109	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70110	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70111	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70112	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70113	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70114	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70115	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70116	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70117	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70118	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70119	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70120	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70121	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70122	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70123	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70124	0.60	0.06	109.03	1184	1184	1184	1184
70125	0.60	0.06	109.03	1184	1184	1184	1184
70125	0.60	0.06	109.03	1184	1184	1184	1184
